56.2
60.4
61.3
53.7
55.1
50.3
55.7
55.6
62.0
60.0
63.8
54.9
58.6
52.9
58.1
57.0
60.7
57.4
58.6
57.3
61.1
57.7
59.3
62.8
59.5
59.5
54.2
59.8
57.8
56.1
60.4
60.1
59.3
58.1
61.1
57.4
58.3
57.6
55.6
55.7
60.2
56.2
56.0
58.5
63.1
60.2
61.3
57.3
61.5
61.9
55.8
53.8
60.7
64.7
51.6
54.6
58.9
59.0
62.7
58.6
58.0
59.3
60.8
56.9
59.3
62.7
60.1
56.4
58.9
54.0
56.1
52.2
60.3
55.3
58.0
57.8
57.1
55.1
55.9
51.0
59.0
53.9
63.3
54.5
62.6
60.5
53.7
55.4
59.8
55.1
58.6
63.7
55.9
51.2
61.7
60.5
53.5
58.7
58.1
58.0
57.1
55.9
59.9
60.9
55.5
61.9
58.5
54.5
57.9
53.5
59.3
56.2
57.8
57.2
61.9
52.6
61.9
55.3
55.4
60.5
52.4
61.6
59.0
61.6
60.0
63.1
58.0
60.7
62.4
60.6
58.1
60.8
57.1
54.4
58.6
55.8
57.1
64.4
59.6
52.7
55.4
57.4
62.9
60.5
56.2
57.5
57.2
59.0
60.4
60.8
53.9
62.9
54.8
55.7
60.3
56.8
55.9
60.4
55.2
60.5
61.0
62.6
59.5
59.2
52.2
53.7
62.2
58.0
54.2
63.0
57.8
60.1
56.5
57.8
63.0
59.4
62.4
61.8
63.8
63.5
54.7
51.6
58.9
60.7
61.3
61.1
55.0
58.3
62.5
59.1
53.2
61.4
58.5
59.0
61.4
60.9
62.8
61.0
53.8
58.3
59.6
53.4
57.5
54.5
62.1
60.1
60.7
55.0
59.1
58.7
59.9
59.6
55.7
60.8
56.5
55.5
63.4
58.3
60.2
54.1
60.3
59.1
55.9
60.5
60.0
56.7
60.4
62.5
61.6
53.9
55.5
60.3
58.0
61.1
57.0
50.4
59.9
56.9
56.3
58.3
62.3
56.9
61.5
58.8
62.0
62.3
59.3
59.0
64.0
60.1
53.8
60.3
57.7
61.2
56.7
58.0
61.0
55.3
62.5
53.2
54.8
55.7
60.4
58.1
57.8
59.8
59.4
57.2
53.9
58.9
60.8
53.6
61.6
54.0
59.2
57.0
53.2
60.8
63.2
57.6
60.1
55.3
60.4
51.6
59.1
59.5
62.3
59.6
60.1
63.4
54.1
57.8
62.0
60.2
58.6
62.9
55.6
59.4
54.1
56.5
55.2
62.4
62.2
60.3
61.9
59.4
60.8
56.4
58.6
56.7
61.8
60.3
59.1
60.2
59.4
51.5
60.0
61.6
59.2
56.1
57.9
57.2
59.3
58.1
54.3
55.9
59.6
56.7
60.8
57.9
59.9
57.4
63.1
61.1
62.4
54.1
57.0
59.8
58.7
59.6
62.0
61.5
63.4
59.4
61.9
59.0
60.6
58.7
59.7
59.4
59.7
56.5
60.2
57.0
59.0
61.5
57.3
60.2
55.6
61.9
60.0
59.6
59.5
55.5
60.4
58.5
59.7
59.7
59.5
64.2
57.3
56.6
58.1
60.2
53.6
60.1
50.9
52.6
53.0
61.0
56.1
51.5
58.2
58.9
58.9
59.6
56.8
62.9
51.2
53.1
56.2
57.1
53.5
56.6
57.5
55.7
56.7
56.3
59.4
59.3
55.9
57.6
56.6
61.0
59.3
55.7
60.0
61.7
62.4
57.4
59.1
52.6
59.1
56.5
59.8
62.9
61.6
59.9
60.0
55.1
56.9
57.2
60.2
62.2
54.9
62.4
62.1
60.4
59.8
52.1
56.4
58.9
58.3
61.3
50.8
59.0
57.3
59.6
54.6
55.7
53.3
61.4
59.9
59.1
59.1
58.5
55.3
62.3
57.8
56.4
55.6
56.4
53.8
53.8
60.3
59.2
58.9
58.4
61.8
54.6
52.0
57.0
56.8
55.4
60.3
59.5
58.5
62.3
62.8
61.1
54.3
62.2
53.6
56.5
58.5
61.4
60.0
59.9
62.3
54.4
59.2
55.7
59.6
58.1
57.0
60.7
53.1
52.7
58.5
63.0
62.6
55.9
63.7
60.0
62.3
58.8
60.3
56.6
54.0
54.2
